"SubID"	"NA_1"	"NA_2"	"NA_3"	"NA_4"	"NA_5"	"NA_6"	"NA_7"	"NA_8"	"NA_9"	"NA_10"	"PA_1"	"PA_2"	"PA_3"	"PA_4"	"PA_5"	"PA_6"	"PA_7"	"PA_8"	"PA_9"	"PA_10"	"Anx_1"	"Anx_2"	"Anx_3"	"Dep_1"	"Dep_2"	"Dep_3"	"Discrim_1"	"Discrim_2"	"Discrim_3"	"Discrim_4"	"Discrim_5"	"Discrim_6"	"Discrim_7"	"DailyNews"	"Survey"	"SWLS_1"	"SWLS_2"	"SWLS_3"	"SWLS_4"	"SWLS_5"	"SWLS_6"	"SelfEsteem"	"MIL_1"	"MIL_2"	"MIL_3"	"MIL_4"	"MIL_5"	"MIL_6"	"MIL_7"	"MIL_8"	"MIL_9"	"MIL_10"	"MIL_11"	"MIL_12"	"MIL_13"	"MIL_14"	"MIL_15"	"MIL_16"	"Suprise_1"	"Suprise_2"	"Suprise_3"	"Surpise_4"	"DMIL_1"	"DMIL_2"	"NN_1"	"NN_2"	"NN_3"	"NN_4"	"NN_5"	"NN_6"	"NP_1"	"NP_2"	"NP_3"	"NP_4"	"NP_5"	"NP_6"	"OP_1"	"OP_2"	"OP_3"	"OP_4"	"OP_5"	"Date"	"Time"	"DayStudy.adj"	"DayWeek"	"NA_agg"	"PA_agg"	"Dep_agg"	"Anx_agg"
"1003"	1	1	1	2	2	1	2	1	1	1	3	3	3	3	3	2	3	3	2	3	1	3	2	1	2	3	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:02:00	1	"Wednesday"	1.3	2.8	2	2
"1039"	3	2	3	1	1	1	1	1	1	4	2	3	3	5	2	3	1	4	1	4	3	5	1	2	2	1	0	0	0	0	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:02:00	1	"Wednesday"	1.8	2.8	3	1.67
"1040"	4	5	4	3	5	3	1	3	3	4	2	2	3	4	3	2	2	2	4	2	4	4	3	2	3	4	7	1	6	7	7	1	8	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:03:00	1	"Wednesday"	3.5	2.6	3.67	3
"1050"	2	2	5	3	3	1	1	1	3	4	4	5	4	4	3	3	5	5	3	3	5	5	3	2	1	1	0	0	0	10	0	10	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:07:00	1	"Wednesday"	2.5	3.9	4.33	1.33
"1094"	1	1	3	2	4	3	1	2	3	3	2	2	3	2	1	1	1	2	1	1	3	3	3	1	4	4	2	2	2	7	1	4	5	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:15:00	1	"Wednesday"	2.3	1.6	3	3
"1082"	3	3	3	3	4	1	4	1	3	3	2	3	2	2	3	1	2	3	2	1	5	5	2	2	2	2	0	0	0	0	0	0	6	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:16:00	1	"Wednesday"	2.8	2.1	4	2
"1101"	1	3	3	1	2	1	1	1	3	2	3	4	4	1	2	2	1	3	1	2	4	3	4	1	3	1	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:24:00	1	"Wednesday"	1.8	2.3	3.67	1.67
"1110"	2	2	1	1	4	1	2	3	2	3	4	3	2	3	2	3	3	2	3	3	1	2	3	1	1	2	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:27:00	1	"Wednesday"	2.1	2.8	2	1.33
"1064"	1	1	2	2	3	1	1	3	1	2	4	2	4	3	3	3	4	3	3	4	2	2	1	2	3	3	1	1	1	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:28:00	1	"Wednesday"	1.7	3.3	1.67	2.67
"1100"	1	1	3	1	1	1	2	1	1	3	1	2	1	3	1	3	3	1	5	2	2	2	2	1	1	1	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:41:00	1	"Wednesday"	1.5	2.2	2	1
"1087"	1	1	1	1	1	1	1	1	1	2	2	3	4	2	2	1	2	4	1	1	1	2	3	1	1	2	0	1	0	1	0	1	2	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:41:00	1	"Wednesday"	1.1	2.2	2	1.33
"1078"	1	1	1	1	1	2	2	1	1	1	3	4	3	4	4	4	2	4	4	3	3	2	1	1	1	1	0	0	0	0	0	0	4	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:44:00	1	"Wednesday"	1.2	3.5	2	1
"1059"	1	1	2	3	2	1	1	1	2	2	2	3	2	1	3	3	1	3	4	3	3	2	3	2	3	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 19:44:00	1	"Wednesday"	1.6	2.5	2.67	2
"1107"	2	2	3	1	1	1	1	3	1	2	3	3	3	4	2	2	3	3	2	2	4	1	4	2	2	2	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:02:00	1	"Wednesday"	1.7	2.7	3	2
"1021"	1	1	2	1	2	1	1	1	2	1	3	2	4	3	3	3	3	3	3	3	3	2	2	1	2	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:15:00	1	"Wednesday"	1.3	3	2.33	1.33
"1033"	2	1	3	3	1	1	1	2	1	3	2	1	1	1	2	3	2	2	2	1	2	3	4	3	2	2	0	0	0	0	0	0	1	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:18:00	1	"Wednesday"	1.8	1.7	3	2.33
"1071"	2	4	4	2	2	1	3	1	3	4	2	3	3	3	3	3	2	3	2	3	4	2	4	2	3	3	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:20:00	1	"Wednesday"	2.6	2.7	3.33	2.67
"1031"	1	1	1	1	3	1	1	1	1	2	4	3	3	3	3	1	1	1	2	2	1	1	1	1	1	1	0	0	0	0	0	0	2	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:41:00	1	"Wednesday"	1.3	2.3	1	1
"1099"	1	1	4	4	1	1	4	3	1	4	5	4	5	4	4	5	4	5	1	3	3	5	5	1	2	3	0	0	0	5	0	5	10	NA	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:44:00	1	"Wednesday"	2.4	4	4.33	2
"1024"	4	3	4	3	2	3	3	4	2	4	3	3	2	3	3	2	2	3	1	2	4	4	4	4	4	3	3	3	4	6	2	2	8	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 20:53:00	1	"Wednesday"	3.2	2.4	4	3.67
"1109"	1	1	2	1	2	1	3	2	2	2	3	2	3	3	2	3	3	3	2	4	2	3	1	1	2	3	0	0	0	0	0	0	4	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 21:17:00	1	"Wednesday"	1.7	2.8	2	2
"1032"	1	1	1	2	1	1	1	1	1	4	4	5	3	5	5	5	4	4	5	5	1	1	3	1	1	1	0	0	1	0	3	3	5	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 21:43:00	1	"Wednesday"	1.4	4.5	1.67	1
"1029"	1	1	2	3	1	1	1	1	1	1	4	4	4	3	4	4	3	4	4	4	1	1	1	1	1	1	0	0	0	0	0	0	2	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 21:56:00	1	"Wednesday"	1.3	3.8	1	1
"1108"	2	1	2	1	3	3	2	2	3	3	4	2	3	3	3	2	2	3	3	3	3	3	2	1	2	1	0	0	0	0	0	0	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 22:00:00	1	"Wednesday"	2.2	2.8	2.67	1.33
"1070"	1	1	4	2	1	1	1	1	1	1	1	3	2	2	2	1	2	2	1	1	3	3	3	1	1	2	0	0	1	1	NA	1	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 22:20:00	1	"Wednesday"	1.4	1.7	3	1.33
"1041"	1	1	3	1	3	3	3	1	3	2	1	2	3	3	2	1	3	4	4	3	1	3	4	2	4	3	0	0	0	0	0	0	4	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 22:22:00	1	"Wednesday"	2.1	2.6	2.67	3
"1047"	2	2	5	4	2	3	1	2	4	4	3	3	3	3	3	3	1	3	2	2	5	3	3	4	5	5	0	0	0	0	1	0	3	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 22:43:00	1	"Wednesday"	2.9	2.6	3.67	4.67
"1005"	2	3	4	1	1	1	2	3	1	3	1	4	4	5	4	3	5	5	1	4	5	3	5	1	1	4	0	0	0	0	0	0	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 22:43:00	1	"Wednesday"	2.1	3.6	4.33	2
"1096"	1	1	2	1	3	1	1	2	3	3	4	3	3	2	2	2	2	2	2	2	1	3	3	1	2	2	0	0	0	1	0	1	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 23:17:00	1	"Wednesday"	1.8	2.4	2.33	1.67
"1022"	1	1	4	1	2	1	3	2	1	3	1	4	2	1	3	1	2	3	1	3	4	3	4	1	1	1	0	0	0	3	0	4	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 23:20:00	1	"Wednesday"	1.9	2.1	3.67	1
"1072"	1	1	1	1	1	1	1	1	1	1	2	4	4	4	4	3	3	3	3	4	1	1	1	1	1	1	0	0	0	0	0	1	3	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 23:22:00	1	"Wednesday"	1	3.4	1	1
"1075"	1	1	1	2	4	1	1	1	1	1	4	4	4	5	5	4	4	3	4	4	1	1	4	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 23:24:00	1	"Wednesday"	1.4	4.1	2	1
"1086"	1	1	4	3	1	2	1	1	1	1	3	4	3	4	4	5	3	4	4	4	3	3	3	1	1	1	0	0	0	0	2	0	3	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 23:29:00	1	"Wednesday"	1.6	3.8	3	1
"1073"	1	1	1	1	1	1	1	1	1	1	3	4	5	4	5	4	5	4	4	4	1	1	1	1	1	1	0	1	0	0	0	0	2	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-28	2020-12-01 23:50:00	1	"Wednesday"	1	4.2	1	1
"1020"	4	3	5	5	2	1	1	1	3	5	2	1	3	1	3	3	2	2	1	4	5	5	1	5	4	5	0	0	0	0	0	0	5	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 00:08:00	1	"Wednesday"	3	2.2	3.67	4.67
"1106"	1	1	1	1	1	1	1	1	1	2	4	4	4	5	4	3	4	4	4	5	1	1	2	1	1	1	0	NA	0	0	0	0	8	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 00:18:00	1	"Wednesday"	1.1	4.1	1.33	1
"1007"	2	3	4	4	2	1	1	1	4	2	3	3	4	4	3	3	3	4	3	2	4	4	4	2	2	1	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 00:50:00	1	"Wednesday"	2.4	3.2	4	1.67
"1049"	1	2	3	3	3	3	2	1	2	2	3	4	4	3	3	5	2	4	2	3	2	2	3	1	3	2	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 01:15:00	1	"Wednesday"	2.2	3.3	2.33	2
"1098"	1	1	1	2	3	1	1	1	1	1	1	2	2	2	2	2	2	3	3	3	1	3	1	1	1	1	1	1	1	10	5	10	10	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 01:30:00	1	"Wednesday"	1.3	2.2	1.67	1
"1095"	1	1	1	1	1	1	2	3	1	1	3	2	2	3	2	3	2	3	1	3	1	3	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:00:00	2	"Thursday"	1.3	2.4	1.67	1
"1088"	1	1	1	1	1	2	1	1	1	1	1	3	3	3	1	1	2	2	1	2	1	1	1	1	1	1	0	0	0	2	0	1	3	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:01:00	2	"Thursday"	1.1	1.9	1	1
"1019"	2	1	1	3	1	2	1	1	2	2	3	3	3	3	4	4	3	1	3	2	3	3	2	3	3	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:02:00	2	"Thursday"	1.6	2.9	2.67	2.33
"1030"	1	1	2	3	3	1	1	1	1	1	2	3	3	3	2	1	2	1	2	2	2	1	1	1	1	2	0	0	0	0	0	0	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:02:00	2	"Thursday"	1.5	2.1	1.33	1.33
"1013"	3	2	4	2	2	1	3	3	3	3	4	4	4	4	3	3	3	4	3	3	5	4	3	4	4	4	0	0	0	0	0	0	10	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:02:00	2	"Thursday"	2.6	3.5	4	4
"1035"	4	2	5	1	3	2	4	2	1	2	3	4	4	4	3	3	3	4	3	3	4	3	3	2	2	2	0	0	0	6	0	5	7	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:02:00	2	"Thursday"	2.6	3.4	3.33	2
"1072"	1	1	2	1	1	1	1	1	1	1	4	4	4	4	4	5	3	4	4	4	1	1	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:02:00	2	"Thursday"	1.1	4	1	1
"1053"	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	3	1	3	2	2	1	1	1	1	0	0	0	4	0	5	7	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:03:00	2	"Thursday"	1	1.9	1.67	1
"1043"	1	1	1	2	3	2	1	1	2	1	3	2	2	2	2	2	2	3	2	2	1	2	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:03:00	2	"Thursday"	1.5	2.2	1.33	1
"1027"	1	1	5	2	2	1	1	1	1	2	1	2	2	4	3	4	3	2	3	3	5	5	4	3	2	2	0	0	0	0	0	1	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:03:00	2	"Thursday"	1.7	2.7	4.67	2.33
"1076"	2	1	1	1	1	1	1	1	1	1	3	3	1	2	4	5	5	4	3	3	1	3	1	1	1	2	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:03:00	2	"Thursday"	1.1	3.3	1.67	1.33
"1099"	5	4	1	2	1	2	1	1	1	3	5	4	5	4	5	4	5	5	1	3	4	3	5	1	1	1	6	0	0	7	0	7	10	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-29	2020-12-01 18:03:00	2	"Thursday"	2.1	4.1	4	1
